parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,x_coord,y_coord
888116030,2024/6/18,219000,0,1,608,1925,19103,1,3,4,2692536.168,236901.2154
888050409,2024/6/25,70000,0,0,220,1900,19107,1,3,4,2693452.362,234044.3681
571051300,2024/6/28,230000,0,0,1224,1956,19152,1,4,3,2730879.085,277935.156
71276300,2024/6/18,66200,0,0,2320,1920,19134,1,4,4,2704701.613,252403.5657
572198811,2024/6/26,362500,0,0,1161,1950,19136,1,4,4,2732233.299,276459.9516
583072810,2024/6/20,550000,0,0,1690,1960,19116,1,4,3,2737676.66,300066.4835
651185200,2024/4/19,78000,0,0,1226,1950,19136,1,4,4,2730069.709,268461.5808
552110600,2024/6/18,230000,0,1,1488,1950,19135,1,4,4,2723080.242,264769.1597
341036500,2024/4/1,53000,0,0,1820,1915,19139,1,3,4,2671411.191,240839.8834
232410010,2024/6/27,200000,0,0,1092,1940,19124,1,4,4,2717073.31,257532.849
232425300,2024/4/4,57000,0,0,2630,1940,19124,1,5,4,2715613.391,261759.4882
888150973,2024/7/2,170000,0,1,570,1960,19130,1,4,3,2689365.903,241250.3521
322242700,2024/6/7,140000,0,0,1456,1915,19121,1,2,2,2691233.46,247885.4087
888050718,2024/7/2,170000,0,1,415,1973,19106,1,4,4,2696743.566,233862.1096
234291000,2024/6/28,165000,0,0,2044,1940,19124,1,7,7,2715074.119,261207.3847
324056300,2024/6/12,235000,0,0,2250,1915,19121,1,7,7,2686959.429,246919.511
572213413,2024/7/3,353000,0,0,1336,1955,19136,1,4,4,2732737.889,276301.4224
888091496,2024/7/9,168500,0,1,450,1970,19130,1,4,3,2691010.677,239862.1803
641043000,2024/6/28,200000,0,0,1176,1955,19152,1,4,4,2725446.97,273287.2759
183054500,2024/6/24,199900,0,0,1347,1920,19125,1,4,4,2701660.16,244763.7798
561044300,2024/7/2,270000,0,0,1350,1950,19111,1,4,4,2716133.811,276215.5449
131177700,2024/6/6,125000,0,0,1638,1930,19140,1,4,4,2695355.488,256878.9232
81040300,2024/7/3,3735000,0,0,3450,1850,19103,1,4,4,2688976.275,234381.5295
888064800,2024/7/18,285000,0,1,669,1995,19147,1,3,4,2699982.327,231472.9681
888111722,2024/7/1,144000,0,1,406,1900,19103,1,3,4,2690099.004,236117.8807
152219200,2024/8/12,915000,0,0,2016,1920,19130,1,4,3,2689762.834,241885.4482
888111704,2024/7/15,135000,0,1,464,1900,19103,1,3,4,2690099.004,236117.8807
131008400,2024/6/20,136000,0,0,2355,1930,19140,1,5,4,2694538.761,256656.1123
603144700,2024/7/18,275000,0,0,1470,1920,19139,1,3,3,2675137.598,237607.654
23149500,2024/7/9,537500,0,0,1536,1960,19147,1,4,4,2696602.293,231890.1483
571129500,2024/7/17,100000,0,0,1152,1956,19136,1,4,4,2731218.106,277362.0604
81036800,2024/6/29,1665000,0,0,2988,1800,19103,1,4,3,2689773.431,234220.0994
888050403,2024/7/12,50000,0,0,220,1972,19107,1,3,4,2693452.362,234044.3681
405190212,2023/10/3,45000,0,0,1152,1920,19153,1,4,4,2671490.868,216260.9978
581248903,2024/7/15,750000,0,0,3420,2001,19115,1,3,4,2724604.549,290910.7426
581046100,2024/7/8,405000,0,0,1698,1962,19115,1,4,4,2729804.354,286101.8309
888115352,2024/7/8,91000,0,1,388,1900,19107,1,3,4,2693537.909,234458.5779
394273900,2024/6/11,350000,0,0,1896,1925,19148,1,4,4,2692757.283,225863.2395
888072296,2024/7/12,50000,0,0,230,1900,19107,1,4,4,2693808.92,234186.1031
311265300,2024/7/23,270000,0,0,1656,1875,19125,1,4,4,2704471.045,246897.182
888072310,2024/7/12,50000,0,0,230,1900,19107,1,4,4,2693808.92,234186.1031
888062500,2024/7/25,457000,0,2,980,2009,19123,1,3,3,2701562.464,239764.2894
582178400,2024/7/9,380000,0,0,1155,1957,19116,1,4,4,2733876.11,291147.6456
571258200,2024/7/23,153000,0,0,1200,1968,19152,1,5,4,2729021.613,278333.5699
161037800,2024/7/26,30000,0,0,1801,1915,19132,1,5,5,2694857.498,249840.2253
602170800,2024/7/15,100000,0,0,1600,1925,19139,1,4,4,2676516.913,236639.6375
432378300,2024/7/22,150000,0,1,1550,1920,19140,1,4,4,2697029.831,257735.3654
403325510,2024/7/22,105000,0,0,1776,1915,19142,1,4,4,2672045.202,223129.1285
183234900,2024/7/9,173500,0,0,1620,1925,19122,1,4,4,2701533.07,246854.0748
888081540,2024/7/9,4450000,0,0,5641,1900,19103,1,4,2,2691163.026,234634.3778
888072312,2024/7/3,185000,0,1,400,1900,19107,1,4,3,2693771.625,234190.9039
561218700,2024/5/20,303000,0,0,1188,1962,19152,1,4,4,2722515.134,274599.702
353229800,2024/5/29,150000,0,0,1344,1948,19111,1,4,4,2713105.759,275157.4076
343302800,2024/3/25,124000,0,1,1120,1949,19151,1,4,4,2664735.901,242723.6975
632193410,2024/6/4,250000,0,0,2605,1925,19115,1,4,4,2718647.45,287655.2665
132205800,2024/3/25,46000,0,1,2199,1950,19140,1,4,4,2694822.416,261760.1893
561174500,2024/5/31,321000,0,0,1332,1958,19111,1,4,4,2719742.171,274555.69
888091274,2024/6/17,175000,0,1,450,1970,19130,1,4,4,2691010.677,239862.1803
888091092,2024/6/7,228500,0,1,674,1970,19130,1,4,4,2691010.677,239862.1803
888115378,2024/6/6,45000,0,1,318,1900,19107,1,3,4,2693537.909,234458.5779
532289700,2024/6/10,240000,0,0,1232,1950,19111,1,4,4,2718126.667,272440.3464
632076600,2024/6/7,450000,0,0,2310,1965,19115,1,4,4,2722672.636,284411.8786
491170200,2024/5/1,55000,0,0,1050,1935,19120,1,4,4,2701177.993,263487.6744
888150444,2024/6/15,250000,0,1,624,1960,19130,1,4,3,2689365.903,241250.3521
571076100,2024/6/17,72000,0,0,1095,1959,19152,1,3,4,2728773.608,275518.0171
493176800,2024/5/17,10000,0,0,1500,1940,19141,1,6,5,2698418.451,266140.7199
441305500,2024/6/11,1832000,0,0,1200,1925,19139,1,4,4,2677397.461,240902.7078
631233100,2024/6/20,250000,0,0,990,1953,19111,1,4,4,2716256.691,279254.9306
888031190,2024/6/20,29500,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
572273000,2024/6/10,200000,0,0,1592,1950,19114,1,4,4,2734789.896,277752.867
571191900,2024/5/24,230000,0,0,1139,1959,19152,1,4,4,2728407.834,280087.4657
71444700,2024/6/12,95000,0,0,1176,1930,19134,1,5,4,2704169.577,251120.6762
432354400,2024/6/18,40000,0,0,1120,1942,19140,1,4,4,2698554.018,257674.3697
243202400,2024/2/22,47000,0,0,1482,1930,19104,1,7,7,2683115.109,243478.6114
612369500,2024/5/31,90000,0,0,1376,1925,19120,1,4,4,2702509.996,267124.4686
493015200,2024/3/18,133000,0,0,1500,1940,19141,1,4,4,2698574.715,265547.1736
234273200,2024/6/17,220000,0,0,2880,1935,19124,1,4,4,2714782.993,262872.4745
888073204,2024/6/14,126000,0,1,513,1950,19130,1,4,4,2688582.069,241966.4435
888072686,2024/6/13,153000,0,1,513,1950,19130,1,4,3,2688582.069,241966.4435
241210216,2024/6/12,680000,0,0,2196,1980,19104,1,3,3,2686536.648,239580.5106
561029300,2024/6/5,255000,0,1,1600,1925,19111,1,3,4,2715652.843,276298.5284
21368100,2024/6/24,160000,0,0,840,1920,19147,1,5,5,2698598.854,228954.7333
888083021,2024/6/13,265000,0,1,415,1952,19103,1,4,3,2691288.131,234617.5556
552107700,2024/6/11,148000,0,1,1110,1950,19135,1,4,4,2723328.685,264184.0313
562204100,2024/6/21,565600,0,0,1980,1990,19152,1,4,4,2724159.217,279383.5386
421135500,2024/6/26,300000,0,0,420,1930,19120,1,4,4,2704332.175,263410.9649
631236200,2024/6/20,335000,0,0,1067,1957,19111,1,4,4,2717155.368,278650.0722
511138700,2024/6/12,125000,0,0,1531,1925,19143,1,5,4,2677405.37,233740.0105
888093976,2024/6/21,409000,0,1,1002,2007,19107,1,3,3,2694670.127,234512.5158
888081253,2024/6/18,191500,0,1,573,1970,19103,1,4,4,2690736.516,234838.8131
888072594,2024/6/14,162000,0,1,639,1950,19130,1,4,4,2688582.069,241966.4435
202098100,2024/4/29,97500,0,0,2126,1915,19122,1,4,4,2697825.982,247375.3917
888091406,2024/5/15,199000,0,1,450,1970,19130,1,4,3,2691010.677,239862.1803
888091214,2024/5/3,148000,0,1,450,1970,19130,1,3,4,2691010.677,239862.1803
161066900,2024/5/14,85000,0,0,1964,1915,19132,1,7,7,2694397.077,248937.8816
888081345,2024/4/11,220000,0,1,583,1970,19103,1,4,4,2690736.516,234838.8131
291030000,2024/2/13,200000,0,0,1734,1920,19121,1,4,4,2690081.078,244191.714
234108400,2024/4/26,63290,0,0,1972,1945,19124,1,4,4,2713640.114,262103.2969
272107100,2024/5/8,448000,0,0,2580,1930,19104,1,4,4,2680958.447,237042.9405
552112100,2024/4/30,160000,0,1,1152,1950,19135,1,4,4,2723230.339,264559.9314
522202700,2024/4/11,712500,0,0,5060,1925,19131,1,4,4,2670193.816,249158.3418
631208200,2024/5/3,100000,0,0,1440,1953,19111,1,4,4,2712753.085,281294.4711
888095060,2024/5/8,515000,0,1,1050,2009,19102,1,4,3,2693145.732,235790.884
888112284,2024/5/6,145000,0,1,437,1900,19103,1,3,4,2690099.004,236117.8807
572154433,2024/5/9,296800,0,0,1224,1960,19114,1,4,4,2736119.915,277631.549
162092500,2023/12/11,297000,0,0,1909,1925,19132,1,7,7,2693163.407,250635.8307
372151300,2024/5/9,81301,0,1,1350,1925,19133,1,4,4,2698194.611,252985.7728
461229800,2024/4/24,299000,0,0,2904,1925,19143,1,4,4,2677496.966,234312.5726
71202200,2024/5/10,30000,0,0,972,1935,19134,1,4,4,2704257.363,250677.1964
193115800,2023/4/28,25000,0,0,780,1920,19133,1,5,5,2700086.78,252722.4699
888093872,2024/5/10,285000,0,1,716,2007,19107,1,3,3,2694670.127,234512.5158
432093200,2024/5/8,30000,0,1,980,1920,19140,1,4,4,2699191.443,255542.4823
552186000,2024/5/7,225000,0,0,1122,1925,19135,1,4,4,2725418.832,266240.9008
422087100,2024/4/17,50000,0,0,1260,1930,19120,1,4,4,2702430.764,262320.245
888053798,2024/5/21,280000,0,1,1333,1900,19123,1,3,4,2694529.424,238580.4001
232046400,2024/5/24,50000,0,0,1044,1920,19124,1,4,4,2713717.448,258222.4566
362073900,2024/5/6,350000,0,0,3418,1923,19146,1,4,4,2686784.708,230330.9605
491121700,2024/5/22,2375079,0,0,1302,1940,19120,1,5,4,2700376.476,263310.4503
252431000,2024/5/22,2893170,0,0,986,1920,19134,1,4,5,2707401.088,250318.4415
55104600,2024/5/5,750000,0,0,345,1920,19123,1,4,4,2699401.964,239964.6975
122144300,2024/5/8,185000,0,0,2545,1925,19144,1,4,6,2691509.156,266161.8698
888053776,2024/5/8,220000,0,1,740,1900,19123,1,3,3,2694529.424,238580.4001
81037500,2024/5/28,1075000,0,0,2478,1800,19103,1,4,4,2689646.37,234235.6099
583189800,2024/5/29,330000,0,0,1798,1954,19116,1,4,4,2739954.712,299285.6008
372093500,2024/5/10,25000,0,1,1200,1925,19133,1,4,4,2698244.054,251225.6622
193024210,2024/5/24,70000,0,0,1440,1925,19140,1,4,4,2701628.231,255180.8895
652279100,2024/5/17,335000,0,0,1162,1945,19114,1,4,4,2738170.687,274078.4623
331229110,2024/5/22,265000,0,0,1551,1920,19134,1,4,4,2709030.869,255080.5957
888301485,2024/5/17,506000,0,0,200,2007,19146,1,4,4,2687801.223,233043.5073
888059758,2024/5/29,182000,0,1,508,1899,19107,1,3,3,2693805.302,234351.126
888150498,2024/5/21,198000,0,1,448,1960,19130,1,4,4,2689365.903,241250.3521
552449000,2024/5/28,150000,0,0,1138,1950,19135,1,4,4,2724598.585,263940.0974
323174300,2024/4/21,74990,0,0,1485,1915,19121,1,4,4,2689205.347,249058.9372
214257100,2024/5/22,310000,0,0,1183,1979,19128,1,4,4,2672311.349,277414.4182
234006800,2024/4/22,34600,0,0,680,1935,19124,1,4,3,2712942.128,257144.5965
651302600,2024/4/9,125000,0,0,1140,1955,19135,1,4,4,2728318.005,264002.5093
405930400,2024/3/15,175000,0,0,900,1965,19153,1,4,4,2670630.458,217874.031
571104100,2024/4/1,340000,0,0,1370,1956,19152,1,4,4,2729261.325,276830.3508
22167100,2024/4/8,360500,0,0,1486,1920,19147,1,4,4,2696702.444,231581.5532
582083300,2024/4/8,330000,0,0,1346,1968,19116,1,4,4,2729326.205,294731.9534
581012200,2024/3/29,300000,0,0,1344,1925,19115,1,4,4,2728345.746,285157.6717
888030914,2024/4/2,125000,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
888030850,2024/4/2,125000,0,0,120,2006,19106,1,4,3,2699441.539,237121.7022
888031206,2024/4/2,125000,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
888031204,2024/4/2,125000,0,0,120,2006,19106,1,4,3,2699441.539,237121.7022
888031200,2024/4/2,125000,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
888042907,2024/4/4,175000,0,1,555,1870,19107,1,4,4,2694860.697,233666.7203
162087800,2024/3/29,299000,0,0,1909,1915,19132,1,4,4,2693042.826,249760.4679
292315800,2024/4/5,300000,0,0,2583,1915,19121,1,7,6,2686250.354,246070.4353
404311900,2024/3/1,120000,0,0,1152,1920,19153,1,4,4,2671579.077,219887.9716
888091052,2024/4/12,154000,0,1,450,1970,19130,1,3,4,2691010.677,239862.1803
201116500,2024/4/2,225000,0,0,3000,1915,19122,1,4,4,2698496.159,246879.9327
132410200,2024/4/8,25000,0,0,1132,1940,19141,1,4,4,2696120.067,263330.9647
888115494,2024/3/26,103000,0,1,388,1900,19107,1,3,4,2693537.909,234458.5779
888150697,2024/4/1,244000,0,1,704,1960,19130,1,4,3,2689365.903,241250.3521
353177100,2024/4/19,275000,0,0,1350,1950,19111,1,4,4,2713758.354,275727.5075
888058501,2024/4/5,439600,0,0,153,2006,19106,1,3,3,2699214.973,236257.8814
51091915,2024/4/19,430000,0,0,1488,1978,19147,1,4,3,2697314.694,232657.1114
888151005,2024/3/14,335000,0,1,1397,1960,19130,1,4,4,2689365.903,241250.3521
151322400,2024/4/17,130000,0,0,1347,1920,19130,1,3,3,2688075.865,242843.5936
451245800,2024/4/4,385000,0,0,136,1920,19134,1,4,4,2711187.765,249248.172
888072700,2024/4/2,123000,0,1,435,1950,19130,1,4,4,2688582.069,241966.4435
353096400,2024/4/15,330000,0,0,2322,1925,19111,1,3,4,2711613.311,273338.263
888050807,2024/1/5,103000,0,1,415,1973,19106,1,4,4,2696743.566,233862.1096
888051102,2024/4/6,271000,0,1,600,1973,19106,1,4,4,2696743.566,233862.1096
888051100,2024/4/6,271000,0,1,600,1973,19106,1,4,4,2696743.566,233862.1096
493110610,2024/4/16,70000,0,0,1258,1945,19141,1,7,7,2699347.405,269572.3486
311257900,2024/2/20,249300,0,0,1884,1875,19125,1,4,4,2702996.209,245823.7488
123219900,2024/4/23,300000,0,0,2530,1935,19144,1,4,4,2690625.852,262951.4612
232399400,2024/4/12,393000,0,0,1260,1925,19124,1,4,4,2715883.699,257231.346
123006100,2024/4/19,169400,0,0,2576,1920,19144,1,5,4,2693045.017,262102.8445
81037200,2024/4/8,1435000,0,0,2180,1800,19103,1,4,4,2689701.409,234228.4534
343283200,2024/4/16,135000,0,1,1120,1949,19151,1,4,4,2665359.467,242840.5661
581170300,2024/4/4,325000,0,0,1128,1959,19115,1,4,4,2727524.721,291558.1366
331229800,2024/4/30,55000,0,0,840,1920,19134,1,4,4,2709248.315,255049.5351
562457700,2024/4/30,250000,0,0,1025,1960,19152,1,4,4,2725129.803,275915.6134
71223500,2024/4/26,84900,0,0,1861,1920,19134,1,4,4,2703226.556,251493.2351
252241600,2024/4/8,90000,0,0,980,1920,19134,1,4,4,2707292.435,251054.3745
314202700,2024/4/26,220000,0,0,1473,1875,19125,1,4,4,2706601.327,245398.5393
81020400,2024/4/29,1660000,0,0,4450,1800,19103,1,5,4,2691052.611,234222.0695
431116600,2024/3/7,60000,0,1,918,1920,19140,1,4,4,2699230.89,254959.9647
192018400,2024/4/26,210000,0,0,1560,1920,19133,1,4,4,2701805.774,249665.7906
292158100,2024/4/29,375000,0,0,1706,1925,19121,1,2,2,2688006.717,245732.2394
191287000,2024/4/29,84000,0,0,585,1920,19133,1,4,4,2699402.792,248307.5991
888052055,2024/5/1,215000,0,1,508,1963,19106,1,4,4,2698727.87,233524.6644
191127600,2024/4/19,190000,0,0,1234,1925,19133,1,4,4,2700926.612,248494.5279
191116000,2024/4/19,190000,0,0,1470,1920,19133,1,4,4,2700975.162,248501.3819
422507200,2023/3/18,25000,0,0,1788,1900,19120,1,4,4,2701675.463,264875.6811
281171200,2024/3/13,90000,0,0,1692,1915,19132,1,2,2,2688859.361,251878.4371
161152200,2023/10/26,83000,0,0,1844,1915,19132,1,4,4,2694086.148,249907.7314
552135300,2024/2/20,170000,0,0,960,1950,19135,1,4,4,2723433.006,264875.6185
62191300,2024/3/7,145000,0,0,2306,1915,19104,1,4,4,2680700.071,243711.3845
281377600,2024/3/12,20000,0,0,2288,1915,19132,1,5,4,2689741.6,252217.8495
492129200,2024/3/1,186000,0,0,2856,1925,19126,1,3,4,2701364.963,272405.3636
521207700,2024/2/28,278000,0,0,2040,1925,19131,1,7,5,2674214.978,251427.0827
191335400,2024/2/16,20000,0,0,840,1925,19133,1,4,4,2699127.658,248801.2661
191335500,2024/2/16,20000,0,0,840,1925,19133,1,4,4,2699129.359,248815.3517
571154200,2024/3/4,321000,0,0,1404,1959,19152,1,4,4,2730396.379,278731.3818
662508300,2024/3/8,245000,0,0,1200,1972,19154,1,4,4,2738379.826,292829.7607
888050476,2024/2/22,422000,0,0,220,1900,19107,1,3,4,2693452.362,234044.3681
312125200,2024/2/28,95000,0,0,1601,1875,19125,1,5,5,2706337.421,245713.4219
371350000,2024/3/14,40000,0,0,1140,1925,19133,1,4,4,2697560.039,249214.5655
581371700,2023/12/15,225000,0,0,1164,1969,19115,1,4,4,2728065.666,285608.0173
404330500,2024/2/22,120000,0,0,1140,1965,19153,1,4,4,2671448.213,219188.4884
241192200,2024/3/13,725000,0,0,3495,1930,19104,1,4,3,2684645.516,239372.5455
641153800,2024/3/13,325000,0,0,1440,1920,19152,1,4,4,2724232.031,270063.0087
888520680,2024/3/13,90000,0,1,436,1970,19131,1,4,3,2682211.042,254532.9187
273022500,2024/3/12,90000,0,0,1476,1940,19143,1,5,5,2680553.389,232355.5782
491089150,2024/3/12,96000,0,0,2784,1910,19140,1,7,7,2697058.094,261043.824
421201800,2024/3/28,1021130,0,2,4800,1930,19120,1,3,4,2704865.246,265264.2955
372330600,2024/3/26,15000,0,0,1364,1920,19133,1,6,5,2697712.552,251561.9811
581454600,2024/3/6,350000,0,0,1254,1965,19115,1,3,4,2730519.658,288346.5784
302045200,2024/3/26,375000,0,0,2331,1915,19146,1,4,2,2689204.025,232820.1239
272060300,2024/3/14,1025000,0,0,3480,1925,19104,1,4,4,2680556.76,235064.7385
243218900,2024/3/27,70000,0,0,1996,1920,19104,1,4,4,2682944.423,243791.3657
371160300,2024/3/22,110000,0,0,2064,1915,19133,1,4,4,2697400.127,249644.8684
888090976,2024/3/26,145000,0,1,506,1970,19130,1,3,4,2691010.677,239862.1803
461209500,2024/3/25,730000,0,0,3402,1895,19143,1,4,4,2678272.414,234039.9662
192079600,2024/3/16,30000,0,0,840,1925,19133,1,4,4,2701182.239,251806.7794
291248300,2024/3/22,94500,0,0,1656,1915,19121,1,7,7,2690133.901,246168.9321
151306300,2024/3/18,58000,0,0,1606,1920,19130,1,3,3,2688508.576,243090.0941
888062064,2024/3/22,415000,0,1,1114,2006,19123,1,3,3,2701562.464,239764.2894
234211600,2024/3/20,50000,0,0,1274,1930,19124,1,5,4,2713439.488,259751.7577
181157800,2024/3/27,385000,0,0,2314,1920,19125,1,4,4,2702596.98,244871.441
71538005,2024/4/4,245000,0,0,1360,1930,19134,1,4,4,2705082.278,251565.0621
131177500,2024/3/29,74000,0,0,1558,1930,19140,1,2,2,2695354.239,256830.7077
888152802,2024/3/15,264000,0,1,834,1900,19130,1,4,4,2687951.336,243263.8254
62121400,2024/1/10,90000,0,0,2598,1915,19104,1,7,7,2680975.185,242391.7799
888031202,2024/2/22,18500,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
888093232,2024/4/1,318000,0,1,918,1900,19123,1,4,3,2698402.848,238763.2704
493083700,2024/3/29,325000,0,0,3870,1925,19126,1,4,4,2699866.352,272916.1467
572235000,2024/1/6,270000,0,0,1180,1955,19114,1,4,4,2734271.288,277141.337
41177700,2024/2/8,50000,0,0,1162,1920,19131,1,4,4,2674528.56,241907.1864
583011742,2024/1/26,425000,0,0,2592,1985,19116,1,4,4,2733161.138,300871.1242
21076820,2024/1/30,337500,0,0,981,1920,19147,1,4,4,2698606.891,229724.78
562080100,2024/1/31,250000,0,0,1025,1960,19152,1,4,4,2724446.207,276963.4696
462027800,2024/2/1,180000,0,0,2592,1925,19143,1,5,5,2676260.325,235067.8513
422434400,2024/2/1,105000,0,0,1274,1900,19120,1,5,4,2702699.881,266370.2083
243023100,2024/1/20,2338341,0,0,1026,1920,19104,1,4,4,2683327.543,240778.9498
421441400,2024/1/20,2338341,0,0,1050,1942,19120,1,4,5,2705833.89,260228.197
252433700,2024/1/20,2061658,0,0,812,1920,19134,1,4,4,2707468.315,250479.2155
372197100,2024/1/30,30000,0,0,1815,1915,19133,1,7,7,2697645.557,253251.2096
56215700,2024/2/5,400000,0,0,1760,1920,19123,1,3,3,2698599.656,240914.0099
492220700,2024/2/5,72900,0,0,1380,1940,19141,1,4,4,2699741.189,269162.8796
191010800,2023/11/21,130000,0,0,1428,1920,19122,1,4,4,2701732.433,247384.0406
888113834,2024/1/12,155000,0,1,419,1900,19146,1,4,3,2692492.976,230698.1163
888151075,2024/2/15,163000,0,1,608,1960,19130,1,4,4,2689365.903,241250.3521
231018801,2024/2/8,210000,0,0,1856,1935,19137,1,4,4,2716972.387,255829.9213
888050225,2024/2/14,182000,0,1,494,1972,19107,1,3,4,2693452.362,234044.3681
888030864,2024/2/5,19500,0,0,135,2006,19106,1,4,3,2699441.539,237121.7022
522168300,2024/2/15,325000,0,0,2820,1925,19131,1,4,4,2673015.372,249624.6897
121193900,2024/2/5,30000,0,0,800,1925,19144,1,4,4,2692732.632,266376.8832
561178400,2024/2/20,190000,0,0,1224,1958,19111,1,4,4,2719788.542,274357.3902
352324900,2024/2/5,110000,0,0,1440,1925,19111,1,3,3,2711383.004,270080.3794
491352600,2024/2/14,150000,0,0,1350,1940,19141,1,5,4,2699104.522,262955.8507
888151143,2024/2/10,250000,0,1,567,1960,19130,1,4,4,2689365.903,241250.3521
172002610,2024/2/20,200000,0,1,3790,1905,19141,1,4,4,2697439.952,265748.0632
561505800,2024/2/28,340000,0,0,1634,1954,19111,1,4,4,2720476.565,276585.6492
124040900,2024/2/14,650000,0,0,7424,1900,19144,1,4,4,2689925.095,264683.3262
888058465,2024/2/12,1095000,0,0,128,2006,19106,1,3,3,2699214.973,236257.8814
601050600,2024/2/28,245000,0,0,2736,1925,19139,1,3,5,2677427.557,237027.0187
131087600,2024/1/26,29000,0,0,1857,1930,19140,1,4,4,2694785.822,257814.8025
161276905,2024/1/30,80000,0,0,1200,1915,19132,1,5,4,2694072.399,249781.7215
572214100,2024/2/9,325000,0,0,1200,1950,19114,1,4,4,2733385.007,277075.4126
888056214,2024/2/14,193000,0,1,625,1870,19106,1,4,4,2698665.064,236998.8255
888150653,2024/2/15,245000,0,1,570,1960,19130,1,4,3,2689365.903,241250.3521
122254700,2024/1/21,86000,0,0,1200,1925,19138,1,5,4,2692792.174,270566.2938
232116000,2024/2/29,150000,0,0,952,1935,19124,1,4,4,2716596.16,258377.1784
452238400,2024/2/28,15000,0,0,930,1888,19134,1,4,4,2709258.765,251985.6337
552121200,2024/2/20,80000,0,1,960,1925,19135,1,4,4,2723030.689,265137.2114
